"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"347",,"347",,"ПИЩЕВОД","GULLET","sg",,"opt",,"кьякьяр","qʼaˁqʼaˁr","R(gullet)",,,,,,,,,,,,,,,,"itsari"
"347",,"347",,,,"pl","aux","opt",,"кьякьярти","qʼaˁqʼaˁr-ti","R(gullet)-PL",,,,,,,,,,,,,,,,"itsari"
"347",,"347",,,,"loc.ess","aux","opt",,"кьыкьраб","qʼiˁqʼra-b","R(gullet).LOC-N[ESS]",,,,,,,,,,,,,,,,"itsari"
"348",,"348",,"ЖИР (ЧАСТЬ ЖИВОТНОГО)","FAT OF ANIMALS",,,,,"хӀёл","ħuˁl","R(fat)",,,,,,,,,,,,,,"Not mass, but no plural",,"itsari"
"349",,"349",,"ЖИРНЫЙ","FAT (ADJ)",,,,,"цӀерхьци","cʼerx-ci","R(fat)-ATTR",,,,,,,,,,,,,,,,"itsari"
"350",,"350",,"ЯГОДИЦЫ","BUTTOCKS","pl",,,,"гӀёжми","ʡuˁž-mi","R(kurdyuk)-PL",,,,,,,,,,,,,,"Sg. form should be <i>ʡaˁžum</i>, but it is only used in the sense ‘kurdyuk’. At the same time, the pl. of kurdyuk (<i>ʡaˁžumti</i>) is different from ‘buttocks’.","<strong>note convention on removing the sg.</strong>","itsari"
"351",,"351",,"МАТКА","WOMB","sg",,,,"дёхӀнук","duˁħnuk","R(womb)",,,,,,,,,,,,,,,,"itsari"
"351",,"351",,,,"pl","aux",,,"дёхӀнуки","duˁħnuk-i","R(womb)-PL",,,,,,,,,,,,,,,,"itsari"
"352",,"352",,"ВЛАГАЛИЩЕ","VAGINA","sg",,,,"митти","mitːi","R(vagina)",,,,,,,,,,,,,,,,"itsari"
"352",,"352",,,,"pl","aux",,,"митри","mit-ri","R(vagina)-PL",,,,,,,,,,,,,,,,"itsari"
"353",,"353",,"ПЛАЦЕНТА","PLACENTA","sg",,,,"хъал","qal","R(placenta)",," = дом"," = house",,,,,,,,,,,,,"itsari"
"353",,"353",,,,"pl","aux",,,"хъилби","qil-bi","R(placenta)-PL",,,,,,,,,,,,,,,,"itsari"
"354",,"354",,"ПУПОВИНА","UMBILICAL CORD","sg",,,,"за","za","R(umbilical.cord)",,,,,,,,,,,,,,,,"itsari"
"354",,"354",,,,"pl","aux",,,"зами","za-mi","R(umbilical.cord)-PL",,,,,,,,,,,,,,,,"itsari"
"355",,"355",,"ЯИЧКИ МУЖСКИЕ","TESTICLES",,,,,"кьилкьми","qʼilqʼ-mi","R(testicle)-PL",,,,,,,,,,,,,,,,"itsari"
"355",,"355",,,,"sg","aux",,,"кьилкьи","qʼilqʼi","R(testicle)",,,,,,,,,,,,,,,,"itsari"
"356",,"356",,"ЧЛЕН МУЖСКОЙ","PENIS","sg",,,,"ттуна","tːuna","R(penis)",,,,,,,,,,,,,,,,"itsari"
"356",,"356",,,,"pl","aux",,,"ттунби","tːun-bi","R(penis)-PL",,,,,,,,,,,,,,,,"itsari"
"357",,"357",,"СПЕРМА","SPERM",,,,,"лаза","laza","R(sperm)",,,,,,,,,,,,,"NPL",,,"itsari"
"358",,"358",,"ДЫШАТЬ","BREATHE","ipfv",,,,"ссихӀикӀварай","sːiħ-ikʼʷ-araj","R(IDEOPH)-[CL3]R(say).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"358",,"358",,,,"pfv","aux",,,"ссихӀгьабатуй","sːiħ-ha-b-at-uj","R(IDEOPH)-PV-CL3-R(leave).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"359",,"359",,"ЗЕВАТЬ","YAWN","pfv",,,,"гьагьгьабатуй","hah-ha-b-at-uj","R(IDEOPH)-PV-CL3-R(leave).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"359",,"359",,,,"ipfv","aux",,,"гьагьикӀварай","hah-ikʼʷ-araj","R(IDEOPH)-[CL3]R(say).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"360",,"360",,"КАШЛЯТЬ","COUGH","pfv",,,,"хъяхӀберкӀарай","qaˁħ-b-erkʼ-araj","R(IDEOPH)-CL3-R(look).IPFV-HAB.3",,,,,,,,,,,,,,,,"itsari"
"360",,"360",,,,"ipfv","aux",,,"хъяхӀикӀварай","qaˁħ-ikʼʷ-araj","R(IDEOPH)-[CL3]R(say).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"361",,"361",,"ЧИХАТЬ","SNEEZE","pfv",,,,"кӀвыбштберкӀарай","kʼʷiˁbšt-b-erkʼ-araj","R(IDEOPH)-CL3-R(look).IPFV-HAB.3",,,,,,,,,,,,,,,,"itsari"
"361",,"361",,,,"ipfv","aux",,,"кӀвыбштикӀварай","kʼʷiˁbšt-ikʼʷ-araj ","R(IDEOPH)-[CL3]R(say).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"362",,"362",,"ПОТЕТЬ","PERSPIRE","pfv",,,,"магабёрхъярай","maga-b-uˁrq-aˁraj","R(sweat)-CL3-R(touch).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"362",,"362",,,,"ipfv","aux",,,"магабяхъярай","maga-b-aˁq-aˁraj","R(sweat)-CL3-R(touch).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"363",,"363",,"ПОТ","SWEAT",,,,,"мага","maga","R(sweat)",,,,,,,,,,,,,"NPL",,,"itsari"
"364",,"364",,"ПЛЕВАТЬ","SPIT","pfv",,,,"тубаркьуй","tu-b-arqʼ-uj","R(IDEOPH)-CL3-R(do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"364",,"364",,,,"ipfv","aux",,,"тубиркьуй","tu-b-irqʼ-uj","R(IDEOPH)-CL3-R(do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"365",,"365",,"БЛЕВАТЬ","VOMIT","pfv",,,,"чиргьабухъанай","čir-ha-b-uq-anaj","PV-PV-CL3-R(LV).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"365",,"365",,,,"ipfv","aux",,,"чиргьабулхъанай","čir-ha-b-ulq-anaj","PV-PV-CL3-R(LV).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"366",,"366",,"ОТРЫГИВАТЬ","BELCH","pfv",,"opt",,"?",,,,,,,,,,,,,,,,,,"itsari"
"366",,"366",,,,"ipfv","aux","opt",,"?",,,,,,,,,,,,,,,,,,"itsari"
"367",,"367",,"КУСАТЬ","BITE","pfv",,,,"кьвацчибикарай","qʼʷac-či-b-ik-araj","R(IDEOPH)-PV-CL3-R(LV).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"367",,"367",,,,"ipfv","aux",,,"кьвацчибиркарай","qʼʷac-či-b-irk-araj","R(IDEOPH)-PV-CL3-R(LV).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"368",,"368",,"ЛИЗАТЬ","LICK","pfv",,,,"ламцӀбаркьуй","lamcʼ-b-arqʼ-uj","R(IDEOPH)-CL3-R(do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"368",,"368",,,,"ipfv","aux",,,"ламцӀбиркьуй","lamcʼ-b-irqʼ-uj","R(IDEOPH)-CL3-R(do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"369",,"369",,"СЛЮНА","SALIVA",,,,,"шётӀи","šuˁtʼi","R(saliva)",,,,,,,,,,,,,"NPL",,,"itsari"
"370",,"370",,"СПАТЬ","SLEEP","ipfv",,,,"бирхьхьарай","b-irxː-araj","CL3-R(fall.asleep).IPFV-INF",,"засыпать","to fall asleep",,,,,,,,,,,"Inchoative verb","<strong>note how to enter inchoative verbs!</strong>","itsari"
"370",,"370",,,,"pfv","aux",,,"бихьхьарай","b-ixː-araj","CL3-R(fall.asleep).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"371",,"371",,"ХРАПЕТЬ","SNORE","ipfv",,,,"ххуххикӀварай","χːuχː-ikʼʷ-araj","R(IDEOPH)-[CL3]R(say).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"372",,"372",,"СНОВИДЕНИЕ","DREAM","sg",,,,"мижер","mižer","R(dream)",,,,,,,,,,,,,,,,"itsari"
"372",,"372",,,,"pl","aux",,,"мижерти","mižer-ti","R(dream)-PL",,,,,,,,,,,,,,,,"itsari"
"373",,"373",,"ПРОСЫПАТЬСЯ","WAKE UP","pfv",,,,"чивалгьанай","či-b-alh-anaj","PV-CL3-R(wake.up).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"373",,"373",,,,"ipfv","aux",,,"чилугьанай","či-luh-anaj","PV-R(wake.up).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"374",,"374",,"ОСВОБОДИТЬСЯ ОТ ГАЗОВ","BREAK WIND","pfv",,,,"ппугъихуй","pːuh-iχ-uj","R(IDEOPH)-[CL3]R(LV).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"374",,"374",,,,"ipfv","aux",,,"ппугъирхуй","pːuh-irχ-uj","R(IDEOPH)-[CL3]R(LV).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"375",,"375",,"МОЧИТЬСЯ","URINATE","pfv",,,,"дишикабигарай","diši-ka-b-ig-araj","R(IDEOPH)-PV-CL3-R(sit).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"375",,"375",,,,"ipfv","aux",,,"дишикабиргарай","diši-ka-b-irg-araj","R(IDEOPH)-PV-CL3-R(sit).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"376",,"376",,"ИСПРАЖНЯТЬСЯ","DEFECATE","pfv",,,,"пухкабигарай","puχ-ka-b-ig-araj","R(IDEOPH)-PV-CL3-R(sit).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"376",,"376",,,,"ipfv","aux",,,"пухкабиргарай","puχ-ka-b-irg-araj","R(IDEOPH)-PV-CL3-R(sit).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"377",,"377",,"СОВОКУПЛЯТЬСЯ","COPULATE","pfv",,,,"бярхӀуй","b-aˁrħ-uj","CL3-R(copulate).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"377",,"377",,,,"ipfv","aux",,,"бёхӀярай","b-uˁħ-aˁraj","CL3-R(copulate).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"378",,"378",,"ДРОЖАТЬ (ОТ ХОЛОДА)","SHIVER (FROM COLD)","ipfv",,,,"гьабалкьанай","ha-b-alqʼ-anaj","PV-CL3-R(shiver).IPFV-INF",,,,,,,,,,,,,,"Ipfv. only","<strong>check ejective</strong>","itsari"
"379",,"379",,"ВЗДРАГИВАТЬ","SHUDDER","pfv",,,,"?",,,,,,,,,,,,,,,,,,"itsari"
"379",,"379",,,,"ipfv","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"380",,"380",,"МЫТЬСЯ","BATHE","pfv",,,,"чиваццарай","či-b-acː-araj","PV-CL3-R(bathe).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"380",,"380",,,,"ipfv","aux",,,"чивиццарай","či-b-icː-araj","PV-CL3-R(bathe).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"381",,"381",,"РОЖАТЬ","GIVE BIRTH","pfv",,,,"бебкканай","b-ebkː-anaj","CL3-R(give.birth).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"381",,"381",,,,"ipfv","aux",,,"бубкканай","b-ubkː-anaj","CL3-R(give.birth).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"382",,"382",,"РОЖДАТЬСЯ","BE BORN","pfv",,,,"гьаттакӀварай","hatː-akʼʷ-araj","PV-R(appear).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"382",,"382",,,,"ipfv","aux",,,"гьаттикӀварай","hatː-ikʼʷ-araj","PV-R(appear).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"383",,"383",,"БЕРЕМЕННАЯ","PREGNANT",,,,,"кӀултӀасарци","kʼultʼa-sa-r-ci","R(belly)-ANTE-F[ESS]-ATTR",,,,,,,,,,,,,,,,"itsari"
"384",,"384",,"ЖИТЬ, СУЩЕСТВОВАТЬ","LIVE, EXIST","ipfv",,,,"эрбигьарай","er-b-ih-araj","R(ST)-CL3-R(be).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"384",,"384",,,,"pfv","aux",,,"эрбирарай","er-b-ir-araj","R(ST)-CL3-R(be).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"385",,"385",,"ЖИВОЙ","ALIVE",,,,,"мицӀирци","micʼir-ci","R(alive)-ATTR",,,,,,,,,,,,,,,,"itsari"
"386",,"386",,"УМИРАТЬ","DIE","pfv",,,,"бебкӀарай","b-ebkʼ-araj","CL3-R(die).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"386",,"386",,,,"ipfv","aux",,,"бубкӀарай","b-ubkʼ-araj","CL3-R(die).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"387",,"387",,"МЕРТВЫЙ","DEAD",,,,,"бебчӀибци","b-ebčʼ-ib-ci","CL3-R(die).PFV-PTCP-ATTR",,,,,,,,,,,,,,,,"itsari"
"388",,"388",,"УБИВАТЬ","KILL","pfv",,,,"кабихьуй","ka-b-ix-uj","PV-CL3-R(kill).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"388",,"388",,,,"ipfv","aux",,,"кабирхьуй","ka-b-irx-uj","PV-CL3-R(kill).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"389","272","389",,"ТРУП (ЧЕЛОВЕКА)","CORPSE (OF HUMAN)","sg",,,,"ликка","likːa","R(bone)",,"труп, кость","dead body, bone",,,,,,,,,,,,,"itsari"
"389","272","389",,,,"pl","aux",,,"ликкин","likː-in","R(bone)-PL",,,,,,,,,,,,,,,,"itsari"
"390",,"390",,"ТУША (ЖИВОТНОГО)","CARCASS (OF ANIMAL)","sg",,,,"кьак","qʼak","R(carcass)",,,,,,,,,,,,,,,,"itsari"
"390",,"390",,,,"pl","aux",,,"кьикри","qʼik-ri","R(carcass)-PL",,,,,,,,,,,,,,,,"itsari"
"391",,"391",,"ХОРОНИТЬ","BURY (THE DEAD)","pfv",,,,"гуркабатуй","gur-ka-b-at-uj","PV-PV-CL3-R(leave).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"391",,"391",,,,"ipfv","aux",,,"гуркабартуй","gur-ka-b-art-uj","PV-PV-CL3-R(leave).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"392",,"392",,"САВАН","SHROUD","sg",,,,"капан","kapan","R(shroud)",,,,,,,,,,,,,,,,"itsari"
"392",,"392",,,,"pl","aux",,,"капанти","kapan-ti","R(shroud)-PL",,,,,,,,,,,,,,,,"itsari"
"393",,"393",,"МОГИЛА","GRAVE","sg",,,,"ххяб","χːaˁb","R(grave)",,,,,,,,,,,,,,,,"itsari"
"393",,"393",,,,"pl","aux",,,"ххыбри","χːiˁb-ri","R(grave)-PL",,,,,,,,,,,,,,,,"itsari"
"394",,"394",,"МОГИЛЬНЫЙ КАМЕНЬ","TOMBSTONE","sg",,,,"цӀелтта","cʼeltːa","R(tombstone)",,,,,,,,,,,,,,,,"itsari"
"394",,"394",,,,"pl","aux",,,"цӀелттин","cʼeltː-in","R(tombstone)-PL",,,,,,,,,,,,,,,,"itsari"
"395",,"395",,"СИЛЬНЫЙ","STRONG",,,,,"цӀакьци","cʼaqʼ-ci","R(strong)-ATTR",,,,,,,,,,,,,,,,"itsari"
"396",,"396",,"ЗДОРОВЫЙ","HEALTHY",,,,,"араци","ara-ci","R(healthy)-ATTR",,,,,,,,,,,,,,,,"itsari"
"397",,"397",,"БОЛЬНОЙ","SICK",,,,,"г1ярккаци ","ʡaˁrkːa-ci","R(sick)-ATTR",,,,,,,,,,,,,,,,"itsari"
"398",,"398",,"ХУДОЙ","THIN (OF PERSON)",,,,,"зееци","zeʔe-ci","R(thin)-ATTR",,,,,,,,,,,,,,,,"itsari"
"399",,"399",,"ЖАР, ЛИХОРАДКА","FEVER",,,,,"?",,,,,,,,,,,,,,,,,,"itsari"
"400",,"400",,"РАНА","WOUND","sg",,,,"дяхъиӀ","daˁqiˁ","R(wound)",,,,,,,,,,,,,,,,"itsari"
"400",,"400",,,,"pl","aux",,,"дяхъёрби","daˁq-uˁrbi","R(wound)-PL",,,,,,,,,,,,,,,,"itsari"
"400",,"400",,,,"pl","aux",,,"дяхъиӀппи","daˁq-iˁpːi","R(wound)-PL",,,,,,,,,,,,,,,,"itsari"
"401",,"401",,"ПРЫЩ","SPOT","sg",,,,"бирсягӀян","b-irsaˁʡaˁn","CL3-R(spot)",,,,,,,,,,,,,,,,"itsari"
"401",,"401",,,,"pl","aux",,,"дирсягӀянти","b-irsaˁʡaˁn-ti","CL3-R(spot)-PL",,,,,,,,,,,,,,,,"itsari"
"402",,"402",,"ЧИРЕЙ, НАРЫВ","FURUNCLE","sg",,"opt",,"бирцӀан","b-ircʼan","CL3-R(furuncle)",,,,,,,,,,,,,,"Probably from ⸗ircʼ- ipfv. ‘fill’",,"itsari"
"402",,"402",,,,"pl","aux","opt",,"дирцӀанти","d-ircʼan-ti","NPL-R(furuncle)-PL",,,,,,,,,,,,,,,,"itsari"
"403",,"403",,"МОЗОЛЬ","BLISTER","sg",,,,"гъёрёгъ","ʁuˁruˁʁ","R(blister)",,,,,,,,,,,,,,,,"itsari"
"403",,"403",,,,"pl","aux",,,"гъёрёгъми","ʁuˁruˁʁ-mi","R(blister)-PL",,,,,,,,,,,,,,,,"itsari"
"404",,"404",,"ОПУХОЛЬ","TUMOR","sg",,,,"бебтни","bebtni","R(tumor)",,,,,,,,,,,,,,"Formally pl. but triggers sg. agreement (<i>bebtni bitaˁqibcab</i>)","<strong>check pl.</strong>","itsari"
"404",,"404",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"itsari"
"405",,"405",,"ОПУХАТЬ","SWELL","pfv",,,,"бебттанай","b-ebtː-anaj","CL3-R(swell).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"405",,"405",,,,"ipfv","aux",,,"бубттанай","b-ubtː-anaj","CL3-R(swell).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"406",,"406",,"ЧЕСАТЬСЯ, ЗУДЕТЬ","ITCH",,,,,"букканай","b-ukː-anaj","CL3-R(itch).IPFV-INF",,,,,,,,,,,,,,"Ipfv. only",,"itsari"
"407",,"407",,"ГНОЙ","PUS",,,,,"дули","duli","R(pus)",,,,,,,,,,,,,,"Pus that flows quickly, e.g. from a wound","<strong>recheck</strong>","itsari"
"2002",,"407",,"ГНОЙ","PUS",,,,"x","шшахха","šːaχːa","R(pus)",,,,,,,,,,,,,,"“Long-term” pus (that flows from the eye etc.)","<strong>recheck</strong>","itsari"
"408",,"408",,"ШРАМ","SCAR","sg",,,,"хӀёна","ħuˁna","R(scar)",,,,,,,,,,,,,,,,"itsari"
"408",,"408",,,,"pl","aux",,,"хӀёнппи","ħuˁn-pːi","R(scar)-PL",,,,,,,,,,,,,,,,"itsari"
"409",,"409",,"БОЛЕТЬ (О ЧАСТИ ТЕЛА)","HURT (INTR, OF BODY PART)",,,,,"иццарай","icː-araj","R(hurt).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"410",,"410",,"ЛЕЧИТЬ","HEAL (TR)","pfv",,,,"гӀяхӀбаркьуй","ʡaˁħ-b-arqʼ-uj","R(good)-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,"Of a man or body part","<strong>specify meaning</strong>","itsari"
"410",,"410",,,,"ipfv","aux",,,"гӀяхӀбиркьуй","ʡaˁħ-b-irqʼ-uj","R(good)-CL3-R(LV.do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"411",,"411",,"ЯД","POISON",,,,,"агъу","aʁu","R(poison)",,,,,,,,,,,,,,"Sg. = pl.",,"itsari"
"412",,"412",,"УСТАЛЫЙ","TIRED",,,,,"барццурци","b-arcː-ur-ci","CL3-R(get.tired).PFV-PTCP-ATTR",,,,,,,,,,,,,,,,"itsari"
"413",,"413",,"УСТАВАТЬ","GET TIRED","pfv",,,,"барццарай","b-arcː-araj","CL3-R(get.tired).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"413",,"413",,,,"ipfv","aux",,,"бурццарай","b-urcː-araj","CL3-R(get.tired).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"414",,"414",,"ОТДЫХАТЬ","REST","ipfv",,,,"чиввихьхьварай","či-b-b-ixːʷ-araj","on-CL3[ESS]-CL3-R(rest).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"414",,"414",,,,"pfv","aux",,,"чиввахьхьварай","či-b-b-axːʷ-araj","on-CL3[ESS]-CL3-R(rest).PFV-INF ",,,,,,,,,,,,,,,,"itsari"
"415",,"415",,"ЛЕНИВЫЙ","LAZY",,,,,"азгъин","azʁin","R(lazy)",,,,,,,,,,,,,,,,"itsari"
"416",,"416",,"ЛЫСЫЙ","BALD",,,,,"бекӀ абчӀунци","bekʼ abčʼ-un-ci","head R(grow.bald).PFV-PTCP-ATTR",,,,,,,,,,,,,,,,"itsari"
"2003",,"0","0",,,"pfv",,,"x","абчӀанай","abčʼ-anaj","R(grow.bald).PFV-INF",,"лысеть","grow bald",,,,,,,,,,,,,"itsari"
"2003",,"0","0",,,"ipfv","aux",,"x","убчӀанай","ubčʼ-anaj","R(grow.bald).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"417",,"417",,"ХРОМОЙ","LAME",,,,,"цӀинкьуй","cʼinqʼuj","R(lame)",,,,,,,,,,,,,,,,"itsari"
"418",,"418",,"ХРОМАТЬ","GO LIMPING",,,,,"цӀинкьикӀварай","cʼinqʼ-ikʼʷ-araj","R(IDEOPH)-[CL3]R(LV.say).IPFV-INF",,,,,,,,,,,,,,,"<strong>check gender (and in other such cases too)</strong>","itsari"
"419",,"419",,"ГЛУХОЙ","DEAF",,,,,"къачӀа","qːačʼa","R(deaf)",,,,,,,,,,,,,,,,"itsari"
"420",,"420",,"НЕМОЙ","MUTE",,,,,"гъай аххар","ʁaj aχːar","R(speech) R(ignorant)",,,,,,,,,,,,,,,,"itsari"
"421",,"421",,"СЛЕПОЙ","BLIND",,,,,"ссуккур","sːukːur","R(blind)",,,,,,,,,,,,,,,,"itsari"
"422",,"422",,"ПЬЯНЫЙ","INTOXICATED",,,,,"кепци","kep-ci","R(drunk)-ATTR",,,,,,,,,,,,,,,,"itsari"
"423",,"423",,"ГОЛЫЙ","NAKED",,,,,"чӀянкӀуци","čʼaˁnkʼu-ci","R(naked)-ATTR",,,,,,,,,,,,,,,,"itsari"
"424",,"424",,"ЕСТЬ (ПЕРЕХ.)","EAT (TR)","pfv",,,,"беркуй","b-erk-uj","CL3-R(eat).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"424",,"424",,,,"ipfv","aux",,,"букуй","b-uk-uj","CL3-R(eat).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"425",,"425",,"ЕСТЬ (НЕПЕРЕХ.)","EAT (INTR)","ipfv",,,,"буканай","b-uk-anaj","CL3-R(eat).IPFV-INF",,,,,,,,,,,,,,"Only ipfv.",,"itsari"
"426",,"426",,"КОРМИТЬ (СКОТИНУ)","FEED (CATTLE)","pfv",,,,"баххуй","b-aχː-uj","CL3-R(feed).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"426",,"426",,,,"ipfv","aux",,,"балххуй","b-alχː-uj","CL3-R(feed).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"427",,"427",,"ПИЩА","FOOD",,,,,"хурейг","χurejg","R(food)",,,,,,,,,,,,,,,,"itsari"
"427",,"427",,,,"pl","aux",,,"хурейгми","χurejg-mi","R(food)-PL",,,,,,,,,,,,,,,,"itsari"
"428",,"428",,"СОЗРЕВАТЬ","RIPEN","pfv",,,,"бикьварай","b-iqʼʷ-araj","CL3-R(ripen).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"428",,"428",,,,"ipfv","aux",,,"билкьварай","b-ilqʼʷ-araj","CL3-R(ripen).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"429",,"429",,"ГНИТЬ","ROT","pfv",,,,"беръарай","b-erʔ-araj","CL3-R(rot).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"429",,"429",,,,"ipfv","aux",,,"буъарай","b-uʔ-araj","CL3-R(rot).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"430",,"430",,"ГНИЛОЙ","ROTTEN",,,,,"беръибци","b-erʔ-ib-ci","CL3-R(rot).PFV-PTCP-ATTR",,,,,,,,,,,,,,,,"itsari"
"431",,"431",,"ПЛЕСЕНЬ","MILDEW",,,,,"шакӀ","šakʼ","R(mildew)",,,,,,,,,,,,,,,,"itsari"
"432",,"432",,"ВЯНУТЬ (О ЦВЕТКЕ)","WITHER (OF FLOWER)","pfv",,,,"пяпбигьарай","paˁp-b-ih-araj","R(ST)-CL3-R(be).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"432",,"432",,,,"ipfv","aux",,,"пяпбирарай","paˁp-b-ir-araj","R(ST)-CL3-R(be).IPFV-INF ",,,,,,,,,,,,,,,"<strong>check if there’s an adjective </strong><i><strong>paˁp</strong></i>","itsari"
"433",,"433",,"ПИТЬ","DRINK","pfv",,,,"берччуй","b-erčː-uj","CL3-R(drink).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"433",,"433",,,,"ipfv","aux",,,"буччуй","b-učː-uj","CL3-R(drink).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"435",,"435",,"БЫТЬ ГОЛОДНЫМ","BE HUNGRY","ipfv",,,,"ккушбёрхъярай","kːuš-b-uˁrq-aˁraj","R(hungry)-CL3-R(LV.hit).IPFV-INF",,"проголодаться","get hungry",,,,,,,,,,,"Inchoative verb","<strong>note the issue with inchoativity</strong>","itsari"
"435",,"435",,,,"pfv","aux",,,"ккушбяхъярай","kːuš-b-aˁq-aˁraj","R(hungry)-CL3-R(LV.hit).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"436",,"436",,"ХОТЕТЬ ПИТЬ","BE THIRSTY","ipfv",,,,"мулугбёрхъярай","mulug-b-uˁrq-aˁraj","R(thirsty)-CL3-R(LV.hit).IPFV-INF",,"захотеть пить","get thirsty",,,,,,,,,,,"Inchoative verb",,"itsari"
"436",,"436",,,,"pfv","aux",,,"мулугбяхъярай","mulug-b-aˁq-aˁraj","R(thirsty)-CL3-R(LV.hit).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"437",,"437",,"СОСАТЬ","SUCK (V)","ipfv",,,,"чӀёппиркьуй","čʼuˁp-b-irqʼ-uj","R(IDEOPH)-CL3-R(LV.do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"437",,"437",,,,"pfv","aux",,,"чӀёппаркьуй","čʼuˁp-b-arqʼ-uj","R(IDEOPH)-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"438",,"438",,"ЖЕВАТЬ","CHEW (V)","ipfv",,,,"чӀамбиркьуй","čʼam-b-irqʼ-uj","R(IDEOPH)-CL3-R(LV.do).IPFV-INF",,,,,,,,,,,,,,,,"itsari"
"438",,"438",,,,"pfv","aux",,,"чӀамбаркьуй","čʼam-b-arqʼ-uj","R(IDEOPH)-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
"439",,"439",,"ГЛОТАТЬ","SWALLOW (V)","pfv",,,,"кьёртӀбаркьуй","qʼuˁrtʼ-b-arqʼ-uj","R(IDEOPH)-CL3-R(LV.do).PFV-INF",,,,,,,,,,,,,,,,"itsari"
