"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"875",,"875",,"ЛЕВЫЙ","LEFT",,,,,"куч1ил",,,,,,,,,,,,,,,,,,"zilo"
"876",,"876",,"БЛИЗКО","NEAR",,,,,"л1еру",,,,,,,,,,,,,,,,,,"zilo"
"877",,"877",,"ДАЛЕКО","FAR",,,,,"элола",,,,,,,,,,,,,,,,,,"zilo"
"878",,"878",,"РАСТИ","GROW",,,,,"рижун",,,,,,,,,,,,,,,,,,"zilo"
"879",,"879",,"МЕРИТЬ","MEASURE",,,,,"басон",,,,,,,,,,,,,,,,,,"zilo"
"880",,"880",,"ПЯДЬ БОЛЬШАЯ","GREAT SPAN",,,,,"?",,,,,,,,,,,,,,,,,"<strong>used to exist</strong>","zilo"
"881",,"881",,"ПЯДЬ МАЛАЯ","LITTLE SPAN",,,,,"?",,,,,,,,,,,,,,,,,"<strong>used to exist</strong>","zilo"
"882",,"882",,"БОЛЬШОЙ","BIG",,,,,"б=ч1уха",,,,,,,,,,,,,,,,,,"zilo"
"883",,"883",,"МАЛЕНЬКИЙ","SMALL",,,,,"мич1и",,,,,,,,,,,,,,,,,,"zilo"
"884",,"884",,"ДЛИННЫЙ","LONG",,,,,"б=ехула",,,,,,,,,,,,,,,,,,"zilo"
"885",,"885",,"КОРОТКИЙ","SHORT",,,,,"б=очо",,,,,,,,,,,,,,,,,,"zilo"
"886",,"886",,"ШИРОКИЙ","WIDE",,,,,"аб",,,,,,,,,,,,,,,,,,"zilo"
"887",,"887",,"УЗКИЙ ","NARROW",,,,,"ч1ит1ир",,,,,,,,,,,,,,,,,,"zilo"
"888",,"888",,"ТОЛСТЫЙ","THICK",,,,,"б=иши",,,,,,,,,,,,,,,,,,"zilo"
"889",,"889",,"ТОНКИЙ","THIN",,,,,"б=еъора",,,,,,,,,,,,,,,,,,"zilo"
"890",,"890",,"ГЛУБОКИЙ","DEEP",,,,,"уди",,,,,,,,,,,,,,,,,,"zilo"
"891",,"891",,"МЕЛКИЙ","SHALLOW",,,,,"мич1ол, ч1ант1ол",,,,,,,,,,,,,,,,,,"zilo"
"892",,"892",,"ПЛОСКИЙ","FLAT",,,,,"бит1и",,,,,,,,,,,,,,,,,,"zilo"
"893",,"893",,"ПРЯМОЙ","STRAIGHT",,,,,"бади бит1и",,,,,,,,,,,,,,,,,,"zilo"
"894",,"894",,"КРИВОЙ","CROOKED",,,,,"ч1ило",,,,,,,,,,,,,,,,,,"zilo"
"895",,"895",,"КРЮК","HOOK","sg",,,,"гъанц1а",,,,,,,,,,,,,,,,,,"zilo"
"895",,"895",,,,"pl","aux",,,"гъанц1ол",,,,,,,,,,,,,,,,,,"zilo"
"896",,"896",,"УГОЛ","CORNER","sg",,,,"бик1ун",,,,,,,,,,,,,,,,,,"zilo"
"896",,"896",,,,"pl","aux",,,"бик1умол",,,,,,,,,,,,,,,,,,"zilo"
"897",,"897",,"КРЕСТ","CROSS","sg",,,,"хъанч",,,,,,,,,,,,,,,,,,"zilo"
"897",,"897",,,,"pl","aux",,,"хъанчол",,,,,,,,,,,,,,,,,,"zilo"
"898",,"898",,"КРУГЛЫЙ","ROUND",,,,,"гургума",,,,,,,,,,,,,,,,,,"zilo"
"899",,"899",,"МЯЧ","BALL","sg",,,,"торъо",,,,,,,,,,,,,,,,,,"zilo"
"899",,"899",,,,"pl","aux",,,"торъол",,,,,,,,,,,,,,,,,,"zilo"
"900",,"900",,"ДЫРА","HOLE","sg",,,,"багин",,,,,,,,,,,,,,,,,,"zilo"
"900",,"900",,,,"pl","aux",,,"багимол",,,,,,,,,,,,,,,,,,"zilo"
"901",,"901",,"ЯМА","PIT","sg",,,,"дунгил",,,,,,,,,,,,,,,,,,"zilo"
"901",,"901",,,,"pl","aux",,,"дунгилол",,,,,,,,,,,,,,,,,,"zilo"
"901",,"901",,,,"loc.ess","aux",,,"дунгил.ъа",,,,,,,,,,,,,,,,,,"zilo"
"902",,"902",,"ПОХОЖИЙ","SIMILAR",,,,,"аблъин",,,,,,,,,,,,,,,,,,"zilo"
"903",,"903",,"ДРУГОЙ","OTHER",,,,,"бат1а",,,,,,,,,,,,,,,,,,"zilo"
"904",,"904",,"МЕНЯТЬ","EXCHANGE",,,,,"бершолъи",,,,,,,,,,,,,,,,,,"zilo"
"905",,"905",,"ОДИН","ONE",,,,,"се=б",,,,,,,,,,,,,,,,,,"zilo"
"906",,"906",,"ДВА","TWO",,,,,"ч1егу",,,,,,,,,,,,,,,,,,"zilo"
"907",,"907",,"ТРИ","THREE",,,,,"лъобгу",,,,,,,,,,,,,,,,,,"zilo"
"908",,"908",,"ЧЕТЫРЕ","FOUR",,,,,"б=оъогу",,,,,,,,,,,,,,,,,,"zilo"
"909",,"909",,"ПЯТЬ","FIVE",,,,,"и2шдугу",,,,,,,,,,,,,,,,,,"zilo"
"910",,"910",,"ШЕСТЬ","SIX",,,,,"ойл1игу",,,,,,,,,,,,,,,,,,"zilo"
"911",,"911",,"СЕМЬ","SEVEN",,,,,"гьокьугу",,,,,,,,,,,,,,,,,,"zilo"
"912",,"912",,"ВОСЕМЬ","EIGHT",,,,,"бейкьигу",,,,,,,,,,,,,,,,,,"zilo"
"913",,"913",,"ДЕВЯТЬ","NINE",,,,,"гьоч1огу",,,,,,,,,,,,,,,,,,"zilo"
"914",,"914",,"ДЕСЯТЬ","TEN",,,,,"гьоц1огу",,,,,,,,,,,,,,,,,,"zilo"
"915",,"915",,"ОДИННАДЦАТЬ","ELEVEN",,,,,"гьоц1оллъий себ",,,,,,,,,,,,,,,,,,"zilo"
"916",,"916",,"ДВЕНАДЦАТЬ","TWELVE",,,,,"гьоц1оллъий ч1егу",,,,,,,,,,,,,,,,,,"zilo"
"917",,"917",,"ДВАДЦАТЬ","TWENTY",,,,,"ч1ец1олгу",,,,,,,,,,,,,,,,,,"zilo"
"918",,"918",,"ТРИДЦАТЬ","THIRTY",,,,,"лъобц1олгу",,,,,,,,,,,,,,,,,,"zilo"
"919",,"919",,"СТО","HUNDRED",,,,,"бешенугу",,,,,,,,,,,,,,,,,,"zilo"
"920",,"920",,"ТЫСЯЧА","THOUSAND",,,,,"озиругу",,,,,,,,,,,,,,,,,,"zilo"
"921",,"921",,"ПЕРВЫЙ","FIRST",,,,,"эсседусси",,,,,,,,,,,,,,,,,,"zilo"
"922",,"922",,"ПОСЛЕДНИЙ","LAST",,,,,"гьоч1о вегьодивасси",,,,,,,,,,,,,,,,,,"zilo"
"923",,"923",,"ВТОРОЙ","SECOND",,,,,"ч1елдеб",,,,,,,,,,,,,,,,,,"zilo"
"924",,"924",,"СЧИТАТЬ","COUNT",,,,,"багу",,,,,,,,,,,,,,,,,,"zilo"
"925",,"925",,"ВСЕ (МН.Ч.)","ALL (PL.)",,,,,"гьол1угу",,,,,,,,,,,,,,,,,,"zilo"
"926",,"926",,"ВЕСЬ (ЕД.Ч.)","ALL (SG.)",,,,,"ил1угу",,,,,,,,,,,,,,,,,,"zilo"
"927",,"927",,"КАЖДЫЙ","EVERY",,,,,"джиб",,,,,,,,,,,,,,,,,,"zilo"
"928",,"928",,"МНОГО","MANY",,,,,"бигьолгу",,,,,,,,,,,,,,,,,,"zilo"
"929",,"929",,"ОЧЕНЬ","VERY",,,,,"золо, т1улу",,,,,,,,,,,,,,,,,,"zilo"
"930",,"930",,"МАЛО","FEW",,,,,"мич1игу",,,,,,,,,,,,,,,,,,"zilo"
"931",,"931",,"ПОЛНЫЙ","FULL",,,,,"риц1иб",,,,,,,,,,,,,,,,,,"zilo"
"932",,"932",,"СЫТЫЙ","SATIATED",,,,,"в=уц1иб",,,,,,,,,,,,,,,,,,"zilo"
"933",,"933",,"НАПОЛНЯТЬСЯ","FILL (INTR)",,,,,"риц1и",,,,,,,,,,,,,,,,,,"zilo"
"934",,"934",,"НАПОЛНЯТЬ","FILL (TR)",,,,,"риц1олъи",,,,,,,,,,,,,,,,,,"zilo"
"935",,"935",,"ПУСТОЙ","EMPTY",,,,,"реч1угу",,,,,,,,,,,,,,,,,,"zilo"
"936",,"936",,"КУСОК","PIECE","sg",,,,"кусок",,,,,,,,,,,,,,,,,,"zilo"
"936",,"936",,,,"pl","aux",,,"кусокол",,,,,,,,,,,,,,,,,,"zilo"
"937",,"937",,"ПОЛОВИНА","HALF",,,,,"ахьхьал",,,,,,,,,,,,,,,,,,"zilo"
"938",,"938",,"ПАРА","PAIR","sg",,,"x","ч1елгу",,,,"пара людей",,,,,,,,,,,,,"<strong>probably choose pair of animals (more salient); what about pl?</strong>","zilo"
"938",,"938",,,,"pl","aux",,"x","?",,,,,,,,,,,,,,,,,,"zilo"
"2017",,"938",,"ПАРА","PAIR","sg",,,,"ч1егу",,,,"пара животных (?)",,,,,,,,,,,,,,"zilo"
"2017",,"938",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"939",,"939",,"НОВЫЙ","NEW",,,,,"ц1и2ву",,,,,,,,,,,,,,,,,,"zilo"
"940",,"940",,"МОЛОДОЙ","YOUNG",,,,,"олохъан",,,,,,,,,,,,,,,,,,"zilo"
"941",,"941",,"СТАРЫЙ (О ЧЕЛОВЕКЕ)","OLD (OF PERSON)",,,,,"в=охор",,,,,,,,,,,,,,,,,,"zilo"
"942","941","942",,"СТАРЫЙ (О ВЕЩИ)","OLD (OF THING)",,,,,"б=охор",,,,,,,,,,,,,,,,,,"zilo"
"943",,"943",,"СЕЙЧАС","NOW",,,,,"гьер саъати",,,,,,,,,,,,,,,,,,"zilo"
"944",,"944",,"БЫСТРО","QUICKLY",,,,,"хехи",,,,,,,,,,,,,,,,,,"zilo"
"945",,"945",,"МЕДЛЕННО","SLOWLY",,,,,"ил1охъи",,,,,,,,,,,,,,,,,,"zilo"
"946",,"946",,"НАЧИНАТЬСЯ","BEGIN (INTR)",,,,,"байбихун",,,,,,,,,,,,,,,,,,"zilo"
"947",,"947",,"КОНЧАТЬСЯ","STOP (INTR)",,,,,"рукьи",,,,,,,,,,,,,,,,,,"zilo"
"948",,"948",,"ЖДАТЬ","WAIT",,,,,"гьалч1унний",,,,,,,,,,,,,,,,,,"zilo"
"949",,"949",,"ВСЕГДА","ALWAYS",,,,,"иннагуло",,,,,,,,,,,,,,,,,,"zilo"
"950",,"950",,"ЧАСТО","OFTEN",,,,,"бигьусси",,,,,,,,,,,,,,,,,,"zilo"
"951",,"951",,"ИНОГДА","SOMETIMES",,,,,"жиб жиб заман",,,,,,,,,,,,,,,,,,"zilo"
"952",,"952",,"СКОРО","SOON",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"953",,"953",,"ДОЛГО","FOR A LONG TIME",,,,,"вугьол",,,,,,,,,,,,,,,,,,"zilo"
"954",,"954",,"ДЕНЬ, СВЕТЛОЕ ВРЕМЯ СУТОК","DAY (DAYTIME)","sg",,,,"релъо зубу",,,,,,,,,,,,,,,,,"<strong>descriptive?</strong>","zilo"
"954",,"954",,,,"pl","aux",,,"релъол зубудул",,,,,,,,,,,,,,,,,,"zilo"
"955",,"955",,"ДЕНЬ, СУТКИ","DAY (DURATION)","sg",,,,"лъал",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"955",,"955",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"956",,"956",,"НОЧЬ","NIGHT","sg",,,,"гьеч1одоъо",,,,,,,,,,,,,,,,,"<strong>adverbial?</strong>","zilo"
"956",,"956",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"957",,"957",,"УТРО","MORNING","sg",,,,"оходоро",,,,,,,,,,,,,,,,,"<strong>adverbial?</strong>","zilo"
"957",,"957",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"958",,"958",,"ПОЛДЕНЬ","NOON",,,,,"лъал.ъа",,,,,,,,,,,,,,,,,"<strong>adverbial?</strong>","zilo"
"959",,"959",,"ВЕЧЕР","EVENING","sg",,,,"гьеч1одоъо",,,,,,,,,,,,,,,,,"<strong>adverbial?</strong>","zilo"
"959",,"959",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"960",,"960",,"СЕГОДНЯ","TODAY",,,,,"желъал",,,,,,,,,,,,,,,,,,"zilo"
"961",,"961",,"ЗАВТРА","TOMORROW",,,,,"щела",,,,,,,,,,,,,,,,,,"zilo"
"962",,"962",,"ПОСЛЕЗАВТРА","DAY-AFTER-TOMORROW",,,,,"сой",,,,,,,,,,,,,,,,,,"zilo"
"963",,"963",,"ВЧЕРА","YESTERDAY",,,,,"суни",,,,,,,,,,,,,,,,,,"zilo"
"964",,"964",,"ПОЗАВЧЕРА","DAY-BEFORE-YESTERDAY",,,,,"сунассиб",,,,,,,,,,,,,,,,,,"zilo"
"965",,"965",,"ЧАС","HOUR","sg",,,,"саъат",,,,,,,,,,,,,,,,,,"zilo"
"965",,"965",,,,"pl","aux",,,"саъатобил",,,,,,,,,,,,,,,,,,"zilo"
"966",,"966",,"НЕДЕЛЯ","WEEK","sg",,,,"гьокьу",,,,,,,,,,,,,,,,,,"zilo"
"966",,"966",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"967",,"967",,"МЕСЯЦ","MONTH","sg",,,,"порц1и",,,,,,,,,,,,,,,,,,"zilo"
"967",,"967",,,,"pl","aux",,,"порц1адул",,,,,,,,,,,,,,,,,,"zilo"
"968",,"968",,"ГОД","YEAR","sg",,,,"решин",,,,,,,,,,,,,,,,,,"zilo"
"968",,"968",,,,"pl","aux",,,"решимол",,,,,,,,,,,,,,,,,,"zilo"
"969",,"969",,"ПРОШЛЫЙ ГОД","LAST YEAR",,,,,"соб",,,,,,,,,,,,,,,,,,"zilo"
"970",,"970",,"СЛЕДУЮЩИЙ ГОД","NEXT YEAR",,,,,"гьиъойа",,,,,,,,,,,,,,,,,,"zilo"
"971",,"971",,"ЗИМА","WINTER","sg",,,,"кьину",,,,,,,,,,,,,,,,"Sg. tantum",,"zilo"
"972",,"972",,"ВЕСНА","SPRING","sg",,,,"рибу",,,,,,,,,,,,,,,,"Sg. tantum",,"zilo"
"973",,"973",,"ЛЕТО","SUMMER","sg",,,,"къину",,,,,,,,,,,,,,,,"Sg. tantum",,"zilo"
"974",,"974",,"ОСЕНЬ","AUTUMN","sg",,,,"сибиру",,,,,,,,,,,,,,,,"Sg. tantum",,"zilo"
"975",,"975",,"ПАХНУТЬ","SMELL (INTR)",,,,,"шан бигъи",,,,,,,,,,,,,,,,,,"zilo"
"976",,"976",,"НЮХАТЬ","SMELL (TR)",,,,,"шан шунни",,,,,,,,,,,,,,,,,,"zilo"
"977",,"977",,"ЗАПАХ","SMELL",,,,,"шан",,,,,,,,,,,,,,,,,,"zilo"
"978","977","978",,"ВОНЬ","STENCH",,,,,"шан",,,,,,,,,,,,,,,,,,"zilo"
"979",,"979",,"ПРОБОВАТЬ (НА ВКУС)","TASTE",,,,,"гьавбихьун",,,,,,,,,,,,,,,,,,"zilo"
"980",,"980",,"СЛАДКИЙ","SWEET",,,,,"миц1а",,,,,,,,,,,,,,,,,,"zilo"
"981",,"981",,"СОЛЕНЫЙ","SALTY",,,,,"ц1онъон",,,,,,,,,,,,,,,,,,"zilo"
"982",,"982",,"ГОРЬКИЙ","BITTER",,,,,"букьин",,,,,,,,,,,,,,,,,,"zilo"
"983",,"983",,"КИСЛЫЙ","SOUR",,,,,"ц1ц1ик1у",,,,,,,,,,,,,,,,,,"zilo"
"984",,"984",,"СЛЫШАТЬ","HEAR",,,,,"анлъи",,,,,,,,,,,,,,,,,,"zilo"
"985","984","985",,"СЛУШАТЬ","LISTEN",,,,,"анлъи",,,,,,,,,,,,,,,,,,"zilo"
"986",,"986",,"ГОЛОС","VOICE","sg",,,,"лъоч1ч1у",,,,,,,,,,,,,,,,,,"zilo"
"986",,"986",,,,"pl","aux",,,"лъоч1ч1одул",,,,,,,,,,,,,,,,,,"zilo"
"987",,"987",,"ГРОМКИЙ","LOUD",,,,,"лъоч1ч1одул",,,,,,,,,,,,,,,,,"<strong>same as pl. voice?</strong>","zilo"
"988",,"988",,"ТИХИЙ","QUIET",,,,,"анччиб",,,,,,,,,,,,,,,,,,"zilo"
"989",,"989",,"ВИДЕТЬ","SEE",,,,,"гьаъо",,,,,,,,,,,,,,,,,,"zilo"
"990",,"990",,"СМОТРЕТЬ","LOOK",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"991",,"991",,"БЕЛЫЙ","WHITE",,,,,"гьац1а",,,,,,,,,,,,,,,,,,"zilo"
"992",,"992",,"ЧЁРНЫЙ","BLACK",,,,,"б=еч1едир",,,,,,,,,,,,,,,,,,"zilo"
"993",,"993",,"КРАСНЫЙ","RED",,,,,"гьири",,,,,,,,,,,,,,,,,,"zilo"
"994",,"994",,"СИНИЙ","BLUE",,,,,"хвечи",,,,,,,,,,,,,,,,,,"zilo"
"995",,"995",,"ЗЕЛЁНЫЙ","GREEN",,,,,"хвечи",,,,,,,,,,,,,,,,,,"zilo"
"996",,"996",,"ЖЁЛТЫЙ","YELLOW",,,,,"чаку",,,,,,,,,,,,,,,,,,"zilo"
"997",,"997",,"СЕРЫЙ","GREY",,,,,"хъвейи",,,,,,,,,,,,,,,,,,"zilo"
"998",,"998",,"ТРОГАТЬ","TOUCH",,,,,"оби",,,,,,,,,,,,,,,,,,"zilo"
"999",,"999",,"ЖЁСТКИЙ","HARD",,,,,"къвак1унниб",,,,,,,,,,,,,,,,,,"zilo"
"1000",,"1000",,"МЯГКИЙ","SOFT",,,,,"лъуна",,,,,,,,,,,,,,,,,,"zilo"
"1001",,"1001",,"ТВЁРДЫЙ","HARD",,,,,"бещия",,,,,,,,,,,,,,,,,,"zilo"
"1002",,"1002",,"ГЛАДКИЙ","SMOOTH",,,,,"ламмиб",,,,,,,,,,,,,,,,,,"zilo"
"1003",,"1003",,"ОСТРЫЙ","SHARP",,,,,"бар",,,,,,,,,,,,,,,,,,"zilo"
"1004",,"1004",,"ТУПОЙ","BLUNT",,,,,"барссуб",,,,,,,,,,,,,,,,,,"zilo"
"1005",,"1005",,"ГУСТОЙ","DENSE",,,,,"челку",,,,,,,,,,,,,,,,,,"zilo"
"1006",,"1006",,"ЖИДКИЙ","WATERY",,,,,"лъемо",,,,,,,,,,,,,,,,,,"zilo"
"1007",,"1007",,"ТЯЖЁЛЫЙ","HEAVY",,,,,"гьок1ору",,,,,,,,,,,,,,,,,,"zilo"
"1008",,"1008",,"ЛЁГКИЙ","LIGHT (IN WEIGHT)",,,,,"лъолколъи",,,,,,,,,,,,,,,,,,"zilo"
"1009",,"1009",,"МОКРЫЙ","WET",,,,,"бит1онниб",,,,,,,,,,,,,,,,,,"zilo"
"1010",,"1010",,"СУХОЙ","DRY",,,,,"бекъуб",,,,,,,,,,,,,,,,,,"zilo"
"1011",,"1011",,"ГОРЯЧИЙ","HOT",,,,,"бек1к1уб",,,,,,,,,,,,,,,,,,"zilo"
"1012",,"1012",,"ТЁПЛЫЙ","WARM",,,,,"унса",,,,,,,,,,,,,,,,,,"zilo"
"1013",,"1013",,"ХОЛОДНЫЙ","COLD",,,,,"зархуб",,,,,,,,,,,,,,,,,,"zilo"
"1014",,"1014",,"ЧИСТЫЙ","CLEAN",,,,,"берц1ц1он",,,,,,,,,,,,,,,,,,"zilo"
"1015",,"1015",,"ГРЯЗНЫЙ","DIRTY",,,,,"чуруки",,,,,,,,,,,,,,,,,,"zilo"
"1016",,"1016",,"СМЕЯТЬСЯ","LAUGH",,,,,"велъи",,,,,,,,,,,,,,,,,,"zilo"
"1017",,"1017",,"УЛЫБАТЬСЯ","SMILE",,,,,"ккимми",,,,,,,,,,,,,,,,,,"zilo"
"1018",,"1018",,"РАДОВАТЬСЯ","REJOICE",,,,,"вергьанний",,,,,,,,,,,,,,,,,,"zilo"
"1019",,"1019",,"ИГРАТЬ","PLAY (TR)",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1020",,"1020",,"ПРОИГРЫВАТЬ","LOSE",,,,,"в=угъан",,,,,,,,,,,,,,,,,,"zilo"
"1021",,"1021",,"ВЫИГРЫВАТЬ","WIN",,,,,"в=уша",,,,,,,,,,,,,,,,,,"zilo"
"1022",,"1022",,"ЛЮБИТЬ","LOVE",,,,,"джиъе",,,,,,,,,,,,,,,,,,"zilo"
"1023",,"1023",,"ХОТЕТЬ","WANT",,,,,"къорокъой бугъи",,,,,,,,,,,,,,,,,,"zilo"
"1024",,"1024",,"ЦЕЛОВАТЬ","KISS",,,,,"ц1ц1омми",,,,,,,,,,,,,,,,,,"zilo"
"1025",,"1025",,"ОБНИМАТЬ","EMBRACE",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1026",,"1026",,"ПЛАКАТЬ","WEEP",,,,,"век1уъи",,,,,,,,,,,,,,,,,,"zilo"
"1027",,"1027",,"ВСХЛИПЫВАТЬ","SOB",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1028",,"1028",,"СЛЕЗА","TEAR (N)",,,,,"моъо",,,,,,,,,,,,,,,,,,"zilo"
"1029",,"1029",,"ВЫДЕЛЕНИЯ ИЗ ГЛАЗ","EYE FLUID",,,,,"охо",,,,,,,,,,,,,,,,,,"zilo"
"1030",,"1030",,"БОЯТЬСЯ","FEAR",,,,,"сири",,,,,,,,,,,,,,,,,,"zilo"
"1031",,"1031",,"ПУГАТЬ","FRIGHTEN",,,,,"сиролъи",,,,,,,,,,,,,,,,,,"zilo"
"1032",,"1032",,"ВЫБИРАТЬ","CHOOSE",,,,,"роч1о",,,,,,,,,,,,,,,,,,"zilo"
"1033",,"1033",,"ОБМАНЫВАТЬ","DECEIVE",,,,,"х1елла",,,,,,,,,,,,,,,,,,"zilo"
"1034",,"1034",,"ХОРОШИЙ","GOOD",,,,,"шуб",,,,,,,,,,,,,,,,,,"zilo"
"1035",,"1035",,"ПЛОХОЙ","BAD",,,,,"т1улу",,,,,,,,,,,,,,,,,,"zilo"
"1036",,"1036",,"ХВАЛИТЬ","PRAISE",,,,,"в=ец1ихъи",,,,,,,,,,,,,,,,,,"zilo"
"1037",,"1037",,"КРАСИВЫЙ","BEAUTIFUL",,,,,"багъу",,,,,,,,,,,,,,,,,,"zilo"
"1038",,"1038",,"УРОДЛИВЫЙ","UGLY",,,,,"ригьинти",,,,,,,,,,,,,,,,,,"zilo"
"1039",,"1039",,"ЖАДНЫЙ","GREEDY",,,,,"къинниб",,,,,,,,,,,,,,,,,,"zilo"
"1040",,"1040",,"УМНЫЙ","CLEVER",,,,,"ццудур",,,,,,,,,,,,,,,,,,"zilo"
"1041",,"1041",,"ДУМАТЬ","THINK",,,,,"ургъун",,,,,,,,,,,,,,,,,,"zilo"
"1042",,"1042",,"ВЕРИТЬ","TRUST",,,,,"вужуй вугъи",,,,,,,,,,,,,,,,,,"zilo"
"1043",,"1043",,"ПОНИМАТЬ","UNDERSTAND","pfv",,,,"бич1ч1ун",,,,,,,,,,,,,,,,,,"zilo"
"1043",,"1043",,,,"ipfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1044",,"1044",,"ЗНАТЬ","KNOW","ipfv",,,,"ц1инни",,,,,,,,,,,,,,,,,,"zilo"
"1044",,"1044",,,,"pfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1045",,"1045",,"МОЧЬ","BE ABLE","ipfv",,,,"бегъелъи",,,,,,,,,,,,,,,,,,"zilo"
"1045",,"1045",,,,"pfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1046",,"1046",,"ГЛУПЫЙ","STUPID",,,,,"тохи",,,,,,,,,,,,,,,,,,"zilo"
"1047",,"1047",,"СУМАСШЕДШИЙ","INSANE",,,,,"адалхуб",,,,,,,,,,,,,,,,,,"zilo"
"1048",,"1048",,"ОБУЧАТЬ","TEACH","pfv",,,,"баъолъи",,,,,,,,,,,,,,,,,,"zilo"
"1048",,"1048",,,,"ipfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1049",,"1049",,"ПОМНИТЬ","REMEMBER","ipfv",,,,"рок1оръа джи",,,,,,,,,,,,,,,,,,"zilo"
"1049",,"1049",,,,"pfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1050",,"1050",,"ЗАБЫВАТЬ","FORGET","pfv",,,,"реччо",,,,,,,,,,,,,,,,,,"zilo"
"1050",,"1050",,,,"ipfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1051",,"1051",,"ОБЪЯСНЯТЬ","EXPLAIN","pfv",,,,"бич1онлъи",,,,,,,,,,,,,,,,,,"zilo"
"1051",,"1051",,,,"ipfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1052",,"1052",,"ДА","YES",,,,,"гьу2, джи",,,,,,,,,,,,,,,,,,"zilo"
"1053",,"1053",,"НЕТ","NO",,,,,"ссу",,,,,,,,,,,,,,,,,,"zilo"
"1054",,"1054",,"НЕ (ИНДИКАТИВ)","NOT (INDICATIVE)",,,,,"-ссу",,,,,,,,,,,,,,,,,,"zilo"
"1055",,"1055",,"НЕ (ПРОГИБИТИВ)","NOT (PROHIBITIVE)",,,,,"-ссу",,,,,,,,,,,,,,,,,,"zilo"
"1056",,"1056",,"СКОЛЬКО?","HOW MANY?",,,,,"чомгъи",,,,,,,,,,,,,,,,,,"zilo"
"1057",,"1057",,"ЧТО?","WHAT?",,,,,"ибгъи",,,,,,,,,,,,,,,,,,"zilo"
"1058",,"1058",,"КОГДА?","WHEN?",,,,,"иннагъи",,,,,,,,,,,,,,,,,,"zilo"
"1059",,"1059",,"ГДЕ?","WHERE?",,,,,"иннугъи",,,,,,,,,,,,,,,,,,"zilo"
"1060",,"1060",,"КУДА?","WHERE TO?",,,,,"имагъи",,,,,,,,,,,,,,,,,,"zilo"
"1061",,"1061",,"КТО?","WHO?",,,,,"имгъи",,,,,,,,,,,,,,,,,,"zilo"
"1062",,"1062",,"ПОЧЕМУ?","WHY?",,,,,"илъогъи",,,,,,,,,,,,,,,,,,"zilo"
"1063",,"1063",,"КАК?","HOW?",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1064",,"1064",,"ЗДЕСЬ","HERE",,,,,"гьонолъу",,,,,,,,,,,,,,,,,,"zilo"
"1065",,"1065",,"ТАМ (ОКОЛО СЛУШАЮЩЕГО)","THERE (MEDIAL)",,,,,"гьинидилъу",,,,,,,,,,,,,,,,,,"zilo"
"1066",,"1066",,"ТАМ (ВДАЛИ ОТ ГОВОРЯЩИХ)","THERE (DISTAL)",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1067",,"1067",,"ПЕТЬ","SING",,,,,"къори",,,,,,,,,,,,,,,,,,"zilo"
"1068",,"1068",,"ПЕСНЯ","SONG","sg",,,,"кечи",,,,,,,,,,,,,,,,,,"zilo"
"1068",,"1068",,,,"pl","aux",,,"кечол",,,,,,,,,,,,,,,,,,"zilo"
"1069","1067","1069",,"КРИЧАТЬ","SHOUT",,,,,"къори",,,,,,,,,,,,,,,,,,"zilo"
"1070",,"1070",,"ШЕПТАТЬ","WHISPER",,,,,"шуршу",,,,,,,,,,,,,,,,,,"zilo"
"1071",,"1071",,"СВИСТЕТЬ","WHISTLE",,,,,"щомщощо",,,,,,,,,,,,,,,,,,"zilo"
"1072",,"1072",,"РАЗГОВАРИВАТЬ","TALK",,,,,"веддон",,,,,,,,,,,,,,,,,,"zilo"
"1073",,"1073",,"СКАЗАТЬ","SAY",,,,,"рул1и",,,,,,,,,,,,,,,,,,"zilo"
